route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id,wheelchair_accessible,block_id
5027,1,1_5867532,"Pogoń Akademiki","T27/106",1,68503,2,"T27/1"
5027,1,1_5867538,"Pogoń Akademiki","T27/112",1,68503,2,"T27/1"
5027,1,1_5867546,"Pogoń Akademiki","T27/204",1,68503,2,"T27/2"
5027,1,1_5867552,"Pogoń Akademiki","T27/210",1,68503,2,"T27/2"
5027,1,1_5867556,"Pogoń Akademiki","T27/214",1,68503,2,"T27/2"
5027,1,1_5867562,"Pogoń Akademiki","T27/304",1,68503,2,"T27/3"
5027,1,1_5867564,"Pogoń Akademiki","T27/306",1,68503,2,"T27/3"
5027,1,1_5867566,"Pogoń Akademiki","T27/308",1,68503,2,"T27/3"
5027,1,1_5867570,"Pogoń Akademiki","T27/312",1,68503,2,"T27/3"
5027,1,1_5867580,"Pogoń Akademiki","T27/406",1,68503,2,"T27/4"
5027,1,1_5867586,"Pogoń Akademiki","T27/412",1,68503,2,"T27/4"
5027,1,1_5867503,"Kazimierz Górniczy Pętla","T27/515",0,68504,2,"T27/5"
5027,1,1_5867511,"Kazimierz Górniczy Pętla","T27/607",0,68504,2,"T27/6"
5027,1,1_5867521,"Kazimierz Górniczy Pętla","T27/705",0,68504,2,"T27/7"
5027,1,1_5867523,"Kazimierz Górniczy Pętla","T27/707",0,68504,2,"T27/7"
5027,1,1_5867533,"Kazimierz Górniczy Pętla","T27/107",0,68504,2,"T27/1"
5027,1,1_5867539,"Kazimierz Górniczy Pętla","T27/113",0,68504,2,"T27/1"
5027,1,1_5867547,"Kazimierz Górniczy Pętla","T27/205",0,68504,2,"T27/2"
5027,1,1_5867553,"Kazimierz Górniczy Pętla","T27/211",0,68504,2,"T27/2"
5027,1,1_5867557,"Kazimierz Górniczy Pętla","T27/215",0,68504,2,"T27/2"
5027,1,1_5867563,"Kazimierz Górniczy Pętla","T27/305",0,68504,2,"T27/3"
5027,1,1_5867565,"Kazimierz Górniczy Pętla","T27/307",0,68504,2,"T27/3"
5027,1,1_5867567,"Kazimierz Górniczy Pętla","T27/309",0,68504,2,"T27/3"
5027,1,1_5867571,"Kazimierz Górniczy Pętla","T27/313",0,68504,2,"T27/3"
5027,1,1_5867581,"Kazimierz Górniczy Pętla","T27/407",0,68504,2,"T27/4"
5027,1,1_5867587,"Kazimierz Górniczy Pętla","T27/413",0,68504,2,"T27/4"
5028,1,1_5328737,"Os. Zamkowe Zajezdnia","T28/102",1,68762,2,"T28/1"
5028,1,1_5328739,"Os. Zamkowe Zajezdnia","T28/104",1,68762,2,"T28/1"
5028,1,1_5328741,"Os. Zamkowe Zajezdnia","T28/106",1,68762,2,"T28/1"
5028,1,1_5328743,"Os. Zamkowe Zajezdnia","T28/108",1,68762,2,"T28/1"
5028,1,1_5328749,"Os. Zamkowe Zajezdnia","T28/204",1,68762,2,"T28/2"
5028,1,1_5328751,"Os. Zamkowe Zajezdnia","T28/206",1,68762,2,"T28/2"
5028,1,1_5328753,"Os. Zamkowe Zajezdnia","T28/208",1,68762,2,"T28/2"
5028,1,1_5328755,"Os. Zamkowe Zajezdnia","T28/210",1,68762,2,"T28/2"
5028,1,1_5328738,"Tworzeń Huta Katowice","T28/103",0,68763,2,"T28/1"
5028,1,1_5328740,"Tworzeń Huta Katowice","T28/105",0,68763,2,"T28/1"
5028,1,1_5328742,"Tworzeń Huta Katowice","T28/107",0,68763,2,"T28/1"
5028,1,1_5328744,"Tworzeń Huta Katowice","T28/109",0,68763,2,"T28/1"
5028,1,1_5328748,"Tworzeń Huta Katowice","T28/203",0,68763,2,"T28/2"
5028,1,1_5328750,"Tworzeń Huta Katowice","T28/205",0,68763,2,"T28/2"
5028,1,1_5328752,"Tworzeń Huta Katowice","T28/207",0,68763,2,"T28/2"
5028,1,1_5328754,"Tworzeń Huta Katowice","T28/209",0,68763,2,"T28/2"
5028,1,1_5328756,"Tworzeń Huta Katowice","T28/211",0,68763,2,"T28/2"
5028,1,1_5328778,"Tworzeń Huta Katowice","T28/321",0,68763,2,"T28/3"
5028,1,1_5328759,"Dąbrowa Górnicza Huta Bankowa","T28/302",1,68764,2,"T28/3"
5028,1,1_5328761,"Dąbrowa Górnicza Huta Bankowa","T28/304",1,68766,2,"T28/3"
5028,1,1_5328763,"Dąbrowa Górnicza Huta Bankowa","T28/306",1,68766,2,"T28/3"
5028,1,1_5328765,"Dąbrowa Górnicza Huta Bankowa","T28/308",1,68766,2,"T28/3"
5028,1,1_5328767,"Dąbrowa Górnicza Huta Bankowa","T28/310",1,68766,2,"T28/3"
5028,1,1_5328769,"Dąbrowa Górnicza Huta Bankowa","T28/312",1,68766,2,"T28/3"
5028,1,1_5328771,"Dąbrowa Górnicza Huta Bankowa","T28/314",1,68766,2,"T28/3"
5028,1,1_5328773,"Dąbrowa Górnicza Huta Bankowa","T28/316",1,68766,2,"T28/3"
5028,1,1_5328775,"Dąbrowa Górnicza Huta Bankowa","T28/318",1,68766,2,"T28/3"
5028,1,1_5328760,"Gołonóg Wiadukt S1 Pętla","T28/303",0,68769,2,"T28/3"
5028,1,1_5328762,"Gołonóg Wiadukt S1 Pętla","T28/305",0,68769,2,"T28/3"
5028,1,1_5328764,"Gołonóg Wiadukt S1 Pętla","T28/307",0,68769,2,"T28/3"
5028,1,1_5328766,"Gołonóg Wiadukt S1 Pętla","T28/309",0,68769,2,"T28/3"
5028,1,1_5328768,"Gołonóg Wiadukt S1 Pętla","T28/311",0,68769,2,"T28/3"
5028,1,1_5328770,"Gołonóg Wiadukt S1 Pętla","T28/313",0,68769,2,"T28/3"
5028,1,1_5328772,"Gołonóg Wiadukt S1 Pętla","T28/315",0,68769,2,"T28/3"
5028,1,1_5328774,"Gołonóg Wiadukt S1 Pętla","T28/317",0,68769,2,"T28/3"
5028,1,1_5328776,"Gołonóg Wiadukt S1 Pętla","T28/319",0,68769,2,"T28/3"
5028,1,1_5328745,"Os. Zamkowe Zajezdnia","T28/110",1,68770,2,"T28/1"
5028,1,1_5328757,"Os. Zamkowe Zajezdnia","T28/212",1,68770,2,"T28/2"
5028,1,1_5328779,"Os. Zamkowe Zajezdnia","T28/322",1,68770,2,"T28/3"
5028,1,1_5328777,"Os. Zamkowe Zajezdnia","T28/320",1,68772,2,"T28/3"
5028,1,1_5328747,"Os. Zamkowe Zajezdnia","T28/202",1,68773,2,"T28/2"
5028,1,1_5328736,"Tworzeń Huta Katowice","T28/101",0,68775,2,"T28/1"
5028,1,1_5328758,"Tworzeń Huta Katowice","T28/301",0,68775,2,"T28/3"
5028,1,1_5328746,"Dąbrowa Górnicza Urząd Pracy","T28/201",0,68779,2,"T28/2"
5003,1,1_5237143,"Makoszowy Pętla","T3/103",0,27092,1,"T3/1"
5003,1,1_5237147,"Makoszowy Pętla","T3/107",0,27092,1,"T3/1"
5003,1,1_5237151,"Makoszowy Pętla","T3/111",0,27092,1,"T3/1"
5003,1,1_5237155,"Makoszowy Pętla","T3/115",0,27092,1,"T3/1"
5003,1,1_5237159,"Makoszowy Pętla","T3/119",0,27092,1,"T3/1"
5003,1,1_5237161,"Makoszowy Pętla","T3/121",0,27092,1,"T3/1"
5003,1,1_5237163,"Makoszowy Pętla","T3/123",0,27092,1,"T3/1"
5003,1,1_5237165,"Makoszowy Pętla","T3/125",0,27092,1,"T3/1"
5003,1,1_5237169,"Makoszowy Pętla","T3/202",0,27092,1,"T3/2"
5003,1,1_5237171,"Makoszowy Pętla","T3/204",0,27092,1,"T3/2"
5003,1,1_5237175,"Makoszowy Pętla","T3/208",0,27092,1,"T3/2"
5003,1,1_5237179,"Makoszowy Pętla","T3/212",0,27092,1,"T3/2"
5003,1,1_5237183,"Makoszowy Pętla","T3/216",0,27092,1,"T3/2"
5003,1,1_5237185,"Makoszowy Pętla","T3/218",0,27092,1,"T3/2"
5003,1,1_5237187,"Makoszowy Pętla","T3/220",0,27092,1,"T3/2"
5003,1,1_5237189,"Makoszowy Pętla","T3/222",0,27092,1,"T3/2"
5003,1,1_5237191,"Makoszowy Pętla","T3/224",0,27092,1,"T3/2"
5003,1,1_5237194,"Makoszowy Pętla","T3/302",0,27092,2,"T3/3"
5003,1,1_5237196,"Makoszowy Pętla","T3/304",0,27092,2,"T3/3"
5003,1,1_5237200,"Makoszowy Pętla","T3/308",0,27092,2,"T3/3"
5003,1,1_5237204,"Makoszowy Pętla","T3/312",0,27092,2,"T3/3"
5003,1,1_5237208,"Makoszowy Pętla","T3/316",0,27092,2,"T3/3"
5003,1,1_5237214,"Makoszowy Pętla","T3/403",0,27092,1,"T3/4"
5003,1,1_5237218,"Makoszowy Pętla","T3/407",0,27092,1,"T3/4"
5003,1,1_5237222,"Makoszowy Pętla","T3/411",0,27092,1,"T3/4"
5003,1,1_5237226,"Makoszowy Pętla","T3/415",0,27092,1,"T3/4"
5003,1,1_5237228,"Makoszowy Pętla","T3/417",0,27092,1,"T3/4"
5003,1,1_5237230,"Makoszowy Pętla","T3/419",0,27092,1,"T3/4"
5003,1,1_5237232,"Makoszowy Pętla","T3/421",0,27092,1,"T3/4"
5003,1,1_5237236,"Makoszowy Pętla","T3/503",0,27092,2,"T3/5"
5003,1,1_5237240,"Makoszowy Pętla","T3/507",0,27092,2,"T3/5"
5003,1,1_5237244,"Makoszowy Pętla","T3/511",0,27092,2,"T3/5"
5003,1,1_5237248,"Makoszowy Pętla","T3/515",0,27092,2,"T3/5"
5003,1,1_5237142,"Mikulczyce Pętla","T3/102",1,27093,1,"T3/1"
5003,1,1_5237146,"Mikulczyce Pętla","T3/106",1,27093,1,"T3/1"
5003,1,1_5237150,"Mikulczyce Pętla","T3/110",1,27093,1,"T3/1"
5003,1,1_5237154,"Mikulczyce Pętla","T3/114",1,27093,1,"T3/1"
5003,1,1_5237158,"Mikulczyce Pętla","T3/118",1,27093,1,"T3/1"
5003,1,1_5237160,"Mikulczyce Pętla","T3/120",1,27093,1,"T3/1"
5003,1,1_5237162,"Mikulczyce Pętla","T3/122",1,27093,1,"T3/1"
5003,1,1_5237164,"Mikulczyce Pętla","T3/124",1,27093,1,"T3/1"
5003,1,1_5237166,"Mikulczyce Pętla","T3/126",1,27093,1,"T3/1"
5003,1,1_5237170,"Mikulczyce Pętla","T3/203",1,27093,1,"T3/2"
5003,1,1_5237174,"Mikulczyce Pętla","T3/207",1,27093,1,"T3/2"
5003,1,1_5237178,"Mikulczyce Pętla","T3/211",1,27093,1,"T3/2"
5003,1,1_5237182,"Mikulczyce Pętla","T3/215",1,27093,1,"T3/2"
5003,1,1_5237184,"Mikulczyce Pętla","T3/217",1,27093,1,"T3/2"
5003,1,1_5237186,"Mikulczyce Pętla","T3/219",1,27093,1,"T3/2"
5003,1,1_5237188,"Mikulczyce Pętla","T3/221",1,27093,1,"T3/2"
5003,1,1_5237190,"Mikulczyce Pętla","T3/223",1,27093,1,"T3/2"
5003,1,1_5237195,"Mikulczyce Pętla","T3/303",1,27093,2,"T3/3"
5003,1,1_5237199,"Mikulczyce Pętla","T3/307",1,27093,2,"T3/3"
5003,1,1_5237203,"Mikulczyce Pętla","T3/311",1,27093,2,"T3/3"
5003,1,1_5237207,"Mikulczyce Pętla","T3/315",1,27093,2,"T3/3"
5003,1,1_5237213,"Mikulczyce Pętla","T3/402",1,27093,1,"T3/4"
5003,1,1_5237217,"Mikulczyce Pętla","T3/406",1,27093,1,"T3/4"
5003,1,1_5237221,"Mikulczyce Pętla","T3/410",1,27093,1,"T3/4"
5003,1,1_5237225,"Mikulczyce Pętla","T3/414",1,27093,1,"T3/4"
5003,1,1_5237227,"Mikulczyce Pętla","T3/416",1,27093,1,"T3/4"
5003,1,1_5237229,"Mikulczyce Pętla","T3/418",1,27093,1,"T3/4"
5003,1,1_5237231,"Mikulczyce Pętla","T3/420",1,27093,1,"T3/4"
5003,1,1_5237235,"Mikulczyce Pętla","T3/502",1,27093,2,"T3/5"
5003,1,1_5237239,"Mikulczyce Pętla","T3/506",1,27093,2,"T3/5"
5003,1,1_5237243,"Mikulczyce Pętla","T3/510",1,27093,2,"T3/5"
5003,1,1_5237247,"Mikulczyce Pętla","T3/514",1,27093,2,"T3/5"
5003,1,1_5237145,"Makoszowy Pętla","T3/105",0,27094,1,"T3/1"
5003,1,1_5237149,"Makoszowy Pętla","T3/109",0,27094,1,"T3/1"
5003,1,1_5237153,"Makoszowy Pętla","T3/113",0,27094,1,"T3/1"
5003,1,1_5237157,"Makoszowy Pętla","T3/117",0,27094,1,"T3/1"
5003,1,1_5237173,"Makoszowy Pętla","T3/206",0,27094,1,"T3/2"
5003,1,1_5237177,"Makoszowy Pętla","T3/210",0,27094,1,"T3/2"
5003,1,1_5237181,"Makoszowy Pętla","T3/214",0,27094,1,"T3/2"
5003,1,1_5237198,"Makoszowy Pętla","T3/306",0,27094,2,"T3/3"
5003,1,1_5237202,"Makoszowy Pętla","T3/310",0,27094,2,"T3/3"
5003,1,1_5237206,"Makoszowy Pętla","T3/314",0,27094,2,"T3/3"
5003,1,1_5237210,"Makoszowy Pętla","T3/318",0,27094,2,"T3/3"
5003,1,1_5237216,"Makoszowy Pętla","T3/405",0,27094,1,"T3/4"
5003,1,1_5237220,"Makoszowy Pętla","T3/409",0,27094,1,"T3/4"
5003,1,1_5237224,"Makoszowy Pętla","T3/413",0,27094,1,"T3/4"
5003,1,1_5237238,"Makoszowy Pętla","T3/505",0,27094,2,"T3/5"
5003,1,1_5237242,"Makoszowy Pętla","T3/509",0,27094,2,"T3/5"
5003,1,1_5237246,"Makoszowy Pętla","T3/513",0,27094,2,"T3/5"
5003,1,1_5237144,"Mikulczyce Pętla","T3/104",1,27095,1,"T3/1"
5003,1,1_5237148,"Mikulczyce Pętla","T3/108",1,27095,1,"T3/1"
5003,1,1_5237152,"Mikulczyce Pętla","T3/112",1,27095,1,"T3/1"
5003,1,1_5237156,"Mikulczyce Pętla","T3/116",1,27095,1,"T3/1"
5003,1,1_5237172,"Mikulczyce Pętla","T3/205",1,27095,1,"T3/2"
5003,1,1_5237176,"Mikulczyce Pętla","T3/209",1,27095,1,"T3/2"
5003,1,1_5237180,"Mikulczyce Pętla","T3/213",1,27095,1,"T3/2"
5003,1,1_5237197,"Mikulczyce Pętla","T3/305",1,27095,2,"T3/3"
5003,1,1_5237201,"Mikulczyce Pętla","T3/309",1,27095,2,"T3/3"
5003,1,1_5237205,"Mikulczyce Pętla","T3/313",1,27095,2,"T3/3"
5003,1,1_5237209,"Mikulczyce Pętla","T3/317",1,27095,2,"T3/3"
5003,1,1_5237215,"Mikulczyce Pętla","T3/404",1,27095,1,"T3/4"
5003,1,1_5237219,"Mikulczyce Pętla","T3/408",1,27095,1,"T3/4"
5003,1,1_5237223,"Mikulczyce Pętla","T3/412",1,27095,1,"T3/4"
5003,1,1_5237237,"Mikulczyce Pętla","T3/504",1,27095,2,"T3/5"
5003,1,1_5237241,"Mikulczyce Pętla","T3/508",1,27095,2,"T3/5"
5003,1,1_5237245,"Mikulczyce Pętla","T3/512",1,27095,2,"T3/5"
5003,1,1_5237141,"Makoszowy Pętla","T3/101",0,27097,1,"T3/1"
5003,1,1_5237212,"Makoszowy Pętla","T3/401",0,27097,1,"T3/4"
5003,1,1_5237234,"Makoszowy Pętla","T3/501",0,27097,2,"T3/5"
5003,1,1_5237168,"Mikulczyce Pętla","T3/201",1,27098,1,"T3/2"
5003,1,1_5237193,"Mikulczyce Pętla","T3/301",1,27098,2,"T3/3"
5003,1,1_5237192,"Gliwice Zajezdnia","T3/225",1,27099,1,"T3/2"
5003,1,1_5237211,"Gliwice Zajezdnia","T3/319",1,27099,2,"T3/3"
5003,1,1_5237233,"Gliwice Zajezdnia","T3/422",1,27099,1,"T3/4"
5003,1,1_5237249,"Gliwice Zajezdnia","T3/516",1,27099,2,"T3/5"
5003,1,1_5237167,"Gliwice Zajezdnia","T3/127",0,27100,1,"T3/1"
5030,1,1_5341292,"Biskupice Pętla","T30/502",0,68896,2,"T30/5"
5030,1,1_5341294,"Biskupice Pętla","T30/504",0,68896,2,"T30/5"
5030,1,1_5341296,"Biskupice Pętla","T30/506",0,68896,2,"T30/5"
5030,1,1_5341300,"Biskupice Pętla","T30/510",0,68896,2,"T30/5"
5030,1,1_5341302,"Biskupice Pętla","T30/512",0,68896,2,"T30/5"
5030,1,1_5341304,"Biskupice Pętla","T30/514",0,68896,2,"T30/5"
5030,1,1_5341308,"Biskupice Pętla","T30/518",0,68896,2,"T30/5"
5030,1,1_5341310,"Biskupice Pętla","T30/520",0,68896,2,"T30/5"
5030,1,1_5341312,"Biskupice Pętla","T30/522",0,68896,2,"T30/5"
5030,1,1_5341314,"Biskupice Pętla","T30/524",0,68896,2,"T30/5"
5030,1,1_5341316,"Biskupice Pętla","T30/526",0,68896,2,"T30/5"
5030,1,1_5341318,"Biskupice Pętla","T30/528",0,68896,2,"T30/5"
5030,1,1_5341293,"Bytom Plac Sikorskiego","T30/503",1,68897,2,"T30/5"
5030,1,1_5341295,"Bytom Plac Sikorskiego","T30/505",1,68897,2,"T30/5"
5030,1,1_5341297,"Bytom Plac Sikorskiego","T30/507",1,68897,2,"T30/5"
5030,1,1_5341301,"Bytom Plac Sikorskiego","T30/511",1,68897,2,"T30/5"
5030,1,1_5341303,"Bytom Plac Sikorskiego","T30/513",1,68897,2,"T30/5"
5030,1,1_5341305,"Bytom Plac Sikorskiego","T30/515",1,68897,2,"T30/5"
5030,1,1_5341309,"Bytom Plac Sikorskiego","T30/519",1,68897,2,"T30/5"
5030,1,1_5341311,"Bytom Plac Sikorskiego","T30/521",1,68897,2,"T30/5"
5030,1,1_5341313,"Bytom Plac Sikorskiego","T30/523",1,68897,2,"T30/5"
5030,1,1_5341315,"Bytom Plac Sikorskiego","T30/525",1,68897,2,"T30/5"
5030,1,1_5341317,"Bytom Plac Sikorskiego","T30/527",1,68897,2,"T30/5"
5030,1,1_5341319,"Bytom Plac Sikorskiego","T30/529",1,68897,2,"T30/5"
5030,1,1_5341298,"Stroszek Zajezdnia","T30/508",0,68898,2,"T30/5"
5030,1,1_5341306,"Stroszek Zajezdnia","T30/516",0,68898,2,"T30/5"
5030,1,1_5341291,"Bytom Plac Sikorskiego","T30/501",1,68899,2,"T30/5"
5030,1,1_5341299,"Bytom Plac Sikorskiego","T30/509",1,68900,2,"T30/5"
5030,1,1_5341307,"Bytom Plac Sikorskiego","T30/517",1,68900,2,"T30/5"
5030,1,1_5341320,"Stroszek Zajezdnia","T30/530",0,68901,2,"T30/5"
5034,1,1_5904918,"Mysłowice Dworzec PKP","T34/102",1,76262,1,"T34/1"
5034,1,1_5904920,"Mysłowice Dworzec PKP","T34/104",1,76262,1,"T34/1"
5034,1,1_5904922,"Mysłowice Dworzec PKP","T34/106",1,76262,1,"T34/1"
5034,1,1_5904924,"Mysłowice Dworzec PKP","T34/108",1,76262,1,"T34/1"
5034,1,1_5904926,"Mysłowice Dworzec PKP","T34/110",1,76262,1,"T34/1"
5034,1,1_5904928,"Mysłowice Dworzec PKP","T34/112",1,76262,1,"T34/1"
5034,1,1_5904930,"Mysłowice Dworzec PKP","T34/114",1,76262,1,"T34/1"
5034,1,1_5904932,"Mysłowice Dworzec PKP","T34/116",1,76262,1,"T34/1"
5034,1,1_5904934,"Mysłowice Dworzec PKP","T34/118",1,76262,1,"T34/1"
5034,1,1_5904936,"Mysłowice Dworzec PKP","T34/120",1,76262,1,"T34/1"
5034,1,1_5904938,"Mysłowice Dworzec PKP","T34/122",1,76262,1,"T34/1"
5034,1,1_5904940,"Mysłowice Dworzec PKP","T34/124",1,76262,1,"T34/1"
5034,1,1_5904942,"Mysłowice Dworzec PKP","T34/126",1,76262,1,"T34/1"
5034,1,1_5904944,"Mysłowice Dworzec PKP","T34/128",1,76262,1,"T34/1"
5034,1,1_5904946,"Mysłowice Dworzec PKP","T34/130",1,76262,1,"T34/1"
5034,1,1_5904948,"Mysłowice Dworzec PKP","T34/132",1,76262,1,"T34/1"
5034,1,1_5904950,"Mysłowice Dworzec PKP","T34/134",1,76262,1,"T34/1"
5034,1,1_5904952,"Mysłowice Dworzec PKP","T34/136",1,76262,1,"T34/1"
5034,1,1_5904954,"Mysłowice Dworzec PKP","T34/138",1,76262,1,"T34/1"
5034,1,1_5904956,"Mysłowice Dworzec PKP","T34/140",1,76262,1,"T34/1"
5034,1,1_5904958,"Mysłowice Dworzec PKP","T34/142",1,76262,1,"T34/1"
5034,1,1_5904960,"Mysłowice Dworzec PKP","T34/144",1,76262,1,"T34/1"
5034,1,1_5904962,"Mysłowice Dworzec PKP","T34/146",1,76262,1,"T34/1"
5034,1,1_5904964,"Mysłowice Dworzec PKP","T34/148",1,76262,1,"T34/1"
5034,1,1_5904966,"Mysłowice Dworzec PKP","T34/150",1,76262,1,"T34/1"
5034,1,1_5904968,"Mysłowice Dworzec PKP","T34/152",1,76262,1,"T34/1"
5034,1,1_5904970,"Mysłowice Dworzec PKP","T34/154",1,76262,1,"T34/1"
5034,1,1_5904972,"Mysłowice Dworzec PKP","T34/156",1,76262,1,"T34/1"
5034,1,1_5904974,"Mysłowice Dworzec PKP","T34/158",1,76262,1,"T34/1"
5034,1,1_5904976,"Mysłowice Dworzec PKP","T34/160",1,76262,1,"T34/1"
5034,1,1_5904978,"Mysłowice Dworzec PKP","T34/162",1,76262,1,"T34/1"
5034,1,1_5904980,"Mysłowice Dworzec PKP","T34/164",1,76262,1,"T34/1"
5034,1,1_5904982,"Mysłowice Dworzec PKP","T34/166",1,76262,1,"T34/1"
5034,1,1_5904984,"Mysłowice Dworzec PKP","T34/168",1,76262,1,"T34/1"
5034,1,1_5904919,"Mysłowice Obrzeżna Północna","T34/103",0,76263,1,"T34/1"
5034,1,1_5904921,"Mysłowice Obrzeżna Północna","T34/105",0,76263,1,"T34/1"
5034,1,1_5904923,"Mysłowice Obrzeżna Północna","T34/107",0,76263,1,"T34/1"
5034,1,1_5904925,"Mysłowice Obrzeżna Północna","T34/109",0,76263,1,"T34/1"
5034,1,1_5904927,"Mysłowice Obrzeżna Północna","T34/111",0,76263,1,"T34/1"
5034,1,1_5904929,"Mysłowice Obrzeżna Północna","T34/113",0,76263,1,"T34/1"
5034,1,1_5904931,"Mysłowice Obrzeżna Północna","T34/115",0,76263,1,"T34/1"
5034,1,1_5904933,"Mysłowice Obrzeżna Północna","T34/117",0,76263,1,"T34/1"
5034,1,1_5904935,"Mysłowice Obrzeżna Północna","T34/119",0,76263,1,"T34/1"
5034,1,1_5904937,"Mysłowice Obrzeżna Północna","T34/121",0,76263,1,"T34/1"
5034,1,1_5904939,"Mysłowice Obrzeżna Północna","T34/123",0,76263,1,"T34/1"
5034,1,1_5904941,"Mysłowice Obrzeżna Północna","T34/125",0,76263,1,"T34/1"
5034,1,1_5904943,"Mysłowice Obrzeżna Północna","T34/127",0,76263,1,"T34/1"
5034,1,1_5904945,"Mysłowice Obrzeżna Północna","T34/129",0,76263,1,"T34/1"
5034,1,1_5904947,"Mysłowice Obrzeżna Północna","T34/131",0,76263,1,"T34/1"
5034,1,1_5904949,"Mysłowice Obrzeżna Północna","T34/133",0,76263,1,"T34/1"
5034,1,1_5904951,"Mysłowice Obrzeżna Północna","T34/135",0,76263,1,"T34/1"
5034,1,1_5904953,"Mysłowice Obrzeżna Północna","T34/137",0,76263,1,"T34/1"
5034,1,1_5904955,"Mysłowice Obrzeżna Północna","T34/139",0,76263,1,"T34/1"
5034,1,1_5904957,"Mysłowice Obrzeżna Północna","T34/141",0,76263,1,"T34/1"
5034,1,1_5904959,"Mysłowice Obrzeżna Północna","T34/143",0,76263,1,"T34/1"
5034,1,1_5904961,"Mysłowice Obrzeżna Północna","T34/145",0,76263,1,"T34/1"
5034,1,1_5904963,"Mysłowice Obrzeżna Północna","T34/147",0,76263,1,"T34/1"
5034,1,1_5904965,"Mysłowice Obrzeżna Północna","T34/149",0,76263,1,"T34/1"
5034,1,1_5904967,"Mysłowice Obrzeżna Północna","T34/151",0,76263,1,"T34/1"
5034,1,1_5904969,"Mysłowice Obrzeżna Północna","T34/153",0,76263,1,"T34/1"
5034,1,1_5904971,"Mysłowice Obrzeżna Północna","T34/155",0,76263,1,"T34/1"
5034,1,1_5904973,"Mysłowice Obrzeżna Północna","T34/157",0,76263,1,"T34/1"
5034,1,1_5904975,"Mysłowice Obrzeżna Północna","T34/159",0,76263,1,"T34/1"
5034,1,1_5904977,"Mysłowice Obrzeżna Północna","T34/161",0,76263,1,"T34/1"
5034,1,1_5904979,"Mysłowice Obrzeżna Północna","T34/163",0,76263,1,"T34/1"
5034,1,1_5904981,"Mysłowice Obrzeżna Północna","T34/165",0,76263,1,"T34/1"
5034,1,1_5904983,"Mysłowice Obrzeżna Północna","T34/167",0,76263,1,"T34/1"
5034,1,1_5904985,"Mysłowice Obrzeżna Północna","T34/169",0,76263,1,"T34/1"
5034,1,1_5904917,"Mysłowice Obrzeżna Północna","T34/101",0,76264,1,"T34/1"
5034,1,1_5904986,"Os. Zamkowe Zajezdnia","T34/170",1,76265,1,"T34/1"
5036,1,1_5949398,"Brynów Centrum Przesiadkowe","T36/103",0,76833,1,"T36/1"
5036,1,1_5949400,"Brynów Centrum Przesiadkowe","T36/105",0,76833,1,"T36/1"
5036,1,1_5949402,"Brynów Centrum Przesiadkowe","T36/107",0,76833,1,"T36/1"
5036,1,1_5949404,"Brynów Centrum Przesiadkowe","T36/109",0,76833,1,"T36/1"
5036,1,1_5949406,"Brynów Centrum Przesiadkowe","T36/111",0,76833,1,"T36/1"
5036,1,1_5949408,"Brynów Centrum Przesiadkowe","T36/113",0,76833,1,"T36/1"
5036,1,1_5949410,"Brynów Centrum Przesiadkowe","T36/115",0,76833,1,"T36/1"
5036,1,1_5949412,"Brynów Centrum Przesiadkowe","T36/117",0,76833,1,"T36/1"
5036,1,1_5949414,"Brynów Centrum Przesiadkowe","T36/119",0,76833,1,"T36/1"
5036,1,1_5949416,"Brynów Centrum Przesiadkowe","T36/121",0,76833,1,"T36/1"
5036,1,1_5949418,"Brynów Centrum Przesiadkowe","T36/123",0,76833,1,"T36/1"
5036,1,1_5949420,"Brynów Centrum Przesiadkowe","T36/125",0,76833,1,"T36/1"
5036,1,1_5949424,"Brynów Centrum Przesiadkowe","T36/203",0,76833,2,"T36/2"
5036,1,1_5949426,"Brynów Centrum Przesiadkowe","T36/205",0,76833,2,"T36/2"
5036,1,1_5949428,"Brynów Centrum Przesiadkowe","T36/207",0,76833,2,"T36/2"
5036,1,1_5949430,"Brynów Centrum Przesiadkowe","T36/209",0,76833,2,"T36/2"
5036,1,1_5949432,"Brynów Centrum Przesiadkowe","T36/211",0,76833,2,"T36/2"
5036,1,1_5949434,"Brynów Centrum Przesiadkowe","T36/213",0,76833,2,"T36/2"
5036,1,1_5949436,"Brynów Centrum Przesiadkowe","T36/215",0,76833,2,"T36/2"
5036,1,1_5949438,"Brynów Centrum Przesiadkowe","T36/217",0,76833,2,"T36/2"
5036,1,1_5949442,"Brynów Centrum Przesiadkowe","T36/303",0,76833,1,"T36/3"
5036,1,1_5949444,"Brynów Centrum Przesiadkowe","T36/305",0,76833,1,"T36/3"
5036,1,1_5949446,"Brynów Centrum Przesiadkowe","T36/307",0,76833,1,"T36/3"
5036,1,1_5949448,"Brynów Centrum Przesiadkowe","T36/309",0,76833,1,"T36/3"
5036,1,1_5949450,"Brynów Centrum Przesiadkowe","T36/311",0,76833,1,"T36/3"
5036,1,1_5949452,"Brynów Centrum Przesiadkowe","T36/313",0,76833,1,"T36/3"
5036,1,1_5949454,"Brynów Centrum Przesiadkowe","T36/315",0,76833,1,"T36/3"
5036,1,1_5949456,"Brynów Centrum Przesiadkowe","T36/317",0,76833,1,"T36/3"
5036,1,1_5949458,"Brynów Centrum Przesiadkowe","T36/319",0,76833,1,"T36/3"
