6,ACO,7,1088,84,17,3,6163
6,PSO,7,0,0,0,0,5146
6,GEN,8,1088,78,10,2,3999
6,ACO,8,0,0,0,0,5858
6,PSO,8,0,0,0,0,4824
6,GEN,9,1158,97,32,2,3386
6,ACO,9,1158,139,71,3,5336
6,PSO,9,1218,202,136,3,4719
7,GEN,0,1098,122,34,3,2317
7,ACO,0,1048,88,23,3,3794
7,ACO,0,1706,522,464,2,3794
7,PSO,0,1061,101,34,4,3269
7,PSO,0,1079,119,37,3,3269
7,GEN,1,1048,88,18,3,4192
7,ACO,1,1061,101,32,6,4171
7,ACO,1,1071,111,29,5,4171
7,ACO,1,1646,532,469,2,4171
7,PSO,1,1061,101,34,3,3388
7,PSO,1,1071,111,29,4,3388
7,PSO,1,1706,652,594,2,3388
7,GEN,2,1048,88,18,3,3986
7,ACO,2,1061,101,34,4,3453
7,ACO,2,1406,446,382,2,3453
7,PSO,2,1048,88,19,4,3328
7,GEN,3,1048,88,14,3,3665
7,ACO,3,1048,88,22,5,3993
7,ACO,3,1406,222,160,2,3993
7,PSO,3,1079,119,38,4,3366
7,PSO,3,1526,472,412,3,3366
7,GEN,4,1048,88,21,3,3838
7,ACO,4,1048,88,22,4,3667
7,ACO,4,1526,412,354,2,3667
7,PSO,4,1061,101,34,3,3352
7,PSO,4,1066,106,28,4,3352
7,GEN,5,1048,88,14,3,4007
7,ACO,5,1048,88,23,4,4172
7,ACO,5,1061,101,37,3,4172
7,ACO,5,1466,282,222,2,4172
7,PSO,5,1048,88,19,3,3727
7,PSO,5,1526,282,222,2,3727
7,GEN,6,1048,88,18,3,4027
7,ACO,6,1066,106,24,5,3713
7,ACO,6,1086,126,44,4,3713
7,ACO,6,1406,446,380,2,3713
7,PSO,6,1061,101,34,3,3192
7,PSO,6,1063,103,22,4,3192
7,GEN,7,1048,88,21,3,3554
7,ACO,7,1063,103,25,3,3863
7,ACO,7,1646,592,528,2,3863
7,PSO,7,1061,101,34,4,3233
7,PSO,7,1061,101,32,6,3233
7,PSO,7,1066,106,25,4,3233
7,PSO,7,1079,119,37,3,3233
7,PSO,7,1706,652,580,2,3233
7,GEN,8,1048,88,18,3,3888
7,ACO,8,1048,88,19,4,3515
7,ACO,8,1063,103,26,3,3515
7,PSO,8,1061,101,34,4,3276
7,PSO,8,1063,103,23,3,3276
7,PSO,8,1466,456,396,2,3276
7,GEN,9,1048,88,14,3,3800
7,ACO,9,1048,88,23,3,3572
7,PSO,9,1061,101,34,3,3340
8,GEN,0,830,121,36,2,3024
8,GEN,0,896,157,25,3,3024
8,ACO,0,793,94,21,3,5783
8,PSO,0,830,121,45,4,3613
8,PSO,0,830,121,43,5,3613
8,PSO,0,830,121,39,6,3613
8,PSO,0,830,121,39,6,3613
8,PSO,0,1220,501,434,3,3613
8,GEN,1,961,154,67,2,3230
8,GEN,1,961,161,60,3,3230
8,GEN,1,961,154,63,4,3230
8,ACO,1,830,111,45,7,5488
8,ACO,1,1044,345,269,4,5488
8,PSO,1,830,131,44,4,4798
8,PSO,1,830,111,34,5,4798
8,PSO,1,830,111,29,6,4798
8,GEN,2,793,94,22,2,3238
8,GEN,2,830,121,13,2,3238
8,GEN,2,830,91,19,2,3238
8,ACO,2,793,94,21,3,5711
8,PSO,2,896,187,109,3,3662
8,PSO,2,896,177,115,4,3662
8,PSO,2,896,177,100,5,3662
8,PSO,2,896,177,93,6,3662
8,PSO,2,896,177,88,7,3662
8,PSO,2,896,177,88,7,3662
8,GEN,3,830,121,36,2,2834
8,ACO,3,830,131,59,4,5396
8,ACO,3,830,131,54,5,5396
8,ACO,3,830,131,49,6,5396
8,PSO,3,830,111,48,3,3410
8,GEN,4,896,177,72,3,3195
8,ACO,4,830,111,45,2,5679
8,PSO,4,1044,177,108,2,4355
8,GEN,5,830,121,36,2,2798
8,ACO,5,830,131,61,4,5553
8,ACO,5,830,131,49,6,5553
8,PSO,5,830,131,60,3,4009
8,PSO,5,830,121,44,5,4009
